millis;micros;d1;d2;accx;accy;accz;hgx;hgy;hgz;gyrox;gyroy;gyroz
114165;114166720;6419936;8216032;-0.052;1.052;-0.28;0.164;0.4305;-0.1025;0;0;-256
114176;114176568;6419936;8216032;-0.052;1.048;-0.28;0.2255;0.328;-0.1845;0;0;-256
114188;114188336;6420960;8216032;-0.052;1.052;-0.28;0.2255;0.4305;-0.1025;0;0;-253
114198;114200216;6420448;8216032;-0.052;1.048;-0.276;0.246;0.369;-0.1025;0;0;-256
114210;114211960;6420448;8216032;-0.056;1.048;-0.276;0.287;0.3895;-0.1025;0;0;-256
114221;114221696;6419936;8216032;-0.052;1.044;-0.264;0.205;0.3895;-0.123;0;0;-241
114231;114231480;6420960;8216032;-0.06;1.048;-0.26;0.205;0.4305;-0.082;0;0;-256
114241;114243256;6420448;8216032;-0.06;1.056;-0.276;0.164;0.3895;-0.1845;0;0;-256
114253;114255088;6419936;8216032;-0.06;1.06;-0.26;0.2665;0.4305;-0.1025;0;0;-256
114264;114264928;6420448;8216032;-0.056;1.04;-0.264;0.2665;0.3075;-0.123;0;0;-129
114274;114274656;6420448;8216032;-0.06;1.044;-0.268;0.246;0.3895;-0.1435;0;0;-256
114284;114286528;6420448;8216032;-0.056;1.048;-0.28;0.205;0.492;-0.082;0;0;-256
114296;114298264;6419936;8216032;-0.06;1.036;-0.272;0.1845;0.533;-0.0615;0;0;-253
114307;114308088;6420960;8216032;-0.068;1.052;-0.264;0.2255;0.3895;-0.1435;0;0;-256
114317;114317880;6420960;8216032;-0.052;1.052;-0.268;0.1435;0.533;-0.205;0;0;-193
114327;114327704;6420448;8216032;-0.052;1.056;-0.272;0.205;0.41;-0.0615;0;0;-256
114337;114339408;6419936;8216032;-0.06;1.052;-0.264;0.2665;0.3895;-0.082;0;0;-256
114348;114349176;6420960;8216032;-0.048;1.048;-0.264;0.205;0.533;-0.123;0;0;-253
114358;114358936;6419936;8216032;-0.064;1.052;-0.272;0.2255;0.3895;-0.164;0;0;-256
114368;114368600;6421984;8216032;-0.044;1.052;-0.288;0.164;0.41;-0.123;0;0;-256
114378;114380288;6420448;8216032;-0.052;1.044;-0.284;0.246;0.4305;-0.1025;0;0;-256
114388;114390008;6419424;8216032;-0.06;1.056;-0.272;0.2255;0.369;-0.164;0;0;-241
114399;114399864;6419936;8216032;-0.064;1.052;-0.252;0.164;0.41;0;0;0;0
114409;114409552;6420960;8216032;-0.064;1.056;-0.284;0.246;0.41;-0.0615;0;0;-256
114419;114421312;6420448;8216032;-0.056;1.044;-0.268;0.1845;0.3895;-0.1435;0;0;-256
114429;114431056;6420960;8216032;-0.06;1.048;-0.272;0.205;0.3895;-0.205;0;0;-256
114440;114440960;6418912;8216032;-0.052;1.036;-0.288;0.1845;0.4305;-0.164;0;0;-256
114450;114450656;6420448;8216032;-0.06;1.052;-0.272;0.205;0.4715;-0.123;0;0;-256
114460;114462496;6420960;8216032;-0.048;1.044;-0.26;0.164;0.3895;-0.041;0;0;-256
114472;114474336;6420960;8216032;-0.052;1.052;-0.26;0.2255;0.328;-0.1435;0;0;-249
114483;114484056;6420960;8216032;-0.036;1.044;-0.268;0.205;0.4305;-0.0615;0;0;-256
114493;114493944;6420448;8216032;-0.064;1.052;-0.268;0.2255;0.41;-0.123;0;0;-256
114503;114505656;6420960;8216032;-0.064;1.056;-0.28;0.1845;0.492;-0.1025;0;0;-256
114515;114517456;6418912;8216032;-0.06;1.028;-0.268;0.2665;0.328;-0.164;0;0;-256
114526;114527320;6420960;8216032;-0.068;1.048;-0.264;0.205;0.4305;-0.1435;0;0;-256
114536;114537120;6420448;8216032;-0.06;1.048;-0.28;0.2255;0.4305;-0.1435;0;0;-256
114546;114546968;6420448;8216032;-0.052;1.052;-0.272;0.2255;0.4305;-0.1435;0;0;-249
114556;114558616;6419936;8216032;-0.06;1.04;-0.268;0.2255;0.3895;-0.328;0;0;-256
114569;114570456;6420448;8216032;-0.052;1.044;-0.276;0.164;0.3485;-0.1025;0;0;-256
114579;114580216;6419936;8216032;-0.056;1.056;-0.26;0.164;0.41;-0.1845;0;0;-256
114591;114591864;6417376;8195552;-0.056;1.048;-0.268;0.205;0.41;-0.1025;0;0;0
114604;114604120;6419424;8195552;-0.052;1.044;-0.268;0.0205;0.6355;-0.1025;0;0;32512
114616;114617160;6425056;8195552;-0.072;1.052;-0.268;0.246;0.41;-0.1435;0;0;0
114628;114629376;6419424;8195552;-0.052;1.052;-0.276;0.164;0.4305;-0.041;0;0;0
114640;114641552;6417888;8195552;-0.072;1.044;-0.268;0.1845;0.41;0.041;0;0;0
114651;114652016;6418912;8195552;-0.068;1.056;-0.264;0.205;0.492;-0.1025;0;0;0
114663;114664200;6423008;8195552;-0.056;1.044;-0.28;0.287;0.3895;-0.082;0;0;0
114675;114676408;6419424;8195552;-0.052;1.052;-0.256;0.2255;0.4305;-1.1685;0;0;0
114688;114688672;6423520;8195552;-0.064;1.064;-0.28;0.0615;0.5945;-0.082;0;0;0
114700;114700376;6419936;8202720;-0.064;1.044;-0.28;0.164;0.41;0.0205;0;0;1792
114712;114713456;6422496;8202720;-0.056;1.06;-0.276;0.123;0.5535;-0.0615;0;0;0
114724;114725640;6420448;8202720;-0.044;1.048;-0.264;0.246;0.41;-0.123;0;0;0
114735;114735224;6422496;8202720;-0.056;1.048;-0.272;0.2255;0.451;-0.0615;0;0;0
114747;114748248;6419424;8202720;-0.064;1.044;-0.28;0.205;0.41;-0.1025;0;0;0
114759;114760408;6417376;8202720;-0.056;1.052;-0.264;0.205;0.451;-0.0205;0;0;0
114771;114772624;6413792;8202720;-0.072;1.052;-0.276;0.164;0.451;-0.1845;0;0;0
114782;114783112;6414816;8202720;-0.056;1.04;-0.284;0.2255;0.451;-0.246;0;0;0
114794;114795312;6418912;8206816;-0.06;1.048;-0.272;0.1845;0.41;-0.1025;0;0;0
114806;114807512;6420960;8206816;-0.072;1.044;-0.308;0.328;0.451;-0.0615;0;0;0
114817;114817136;6415840;8206816;-0.068;1.056;-0.264;0.2255;0.451;-0.1025;0;0;7936
114829;114829400;6413280;8206816;-0.048;1.064;-0.276;0.2255;0.4305;0.0615;0;0;3840
114841;114842464;6414816;8206816;-0.06;1.052;-0.292;0.287;0.369;-0.164;0;0;0
114853;114854656;6414304;8206816;-0.068;1.064;-0.284;0.2255;0.41;-0.082;0;0;0
114864;114864272;6415840;8206816;-0.048;1.048;-0.272;0.164;0.4305;-0.0205;0;0;0
114876;114876504;6415840;8206816;-0.06;1.052;-0.272;0.2255;0.3895;-0.164;0;0;16128
114888;114889568;6419936;8206816;-0.064;1.064;-0.28;0.1845;0.3895;-0.123;0;0;0
114900;114901880;6416864;8208864;-0.052;1.052;-0.268;0.2665;0.4305;-0.2255;0;0;256
114911;114911472;6417376;8208864;-0.036;1.036;-0.268;0.1845;0.4305;-0.1025;0;0;0
114923;114923656;6419424;8208864;-0.056;1.048;-0.272;0.1845;0.451;-0.123;0;0;0
114935;114936712;6415840;8208864;-0.076;1.064;-0.252;0.205;0.41;-0.082;0;0;0
114946;114946344;6418912;8208864;-0.06;1.052;-0.26;0.246;0.4305;-0.205;0;0;0
114958;114958544;6418400;8208864;-0.056;1.048;-0.268;0.3075;0.369;-0.1435;0;0;0
114970;114970736;6419936;8208864;-0.076;1.044;-0.284;0.2255;0.451;-0.0205;0;0;0
114982;114982968;6416864;8208864;-0.056;1.04;-0.272;0.328;0.451;-0.205;0;0;0
114993;114993400;6418400;8208864;-0.048;1.04;-0.272;0.246;0.41;-0.0615;0;0;0
115005;115005600;6416864;8209888;-0.048;1.032;-0.276;0.2255;0.4715;-0.205;0;0;0
115017;115018240;6418912;8209888;-0.06;1.036;-0.272;0.246;0.328;-2.009;0;0;3840
115030;115030424;6412768;8209888;-0.064;1.044;-0.268;0.2665;0.451;-0.1435;0;0;0
115042;115042656;6416864;8209888;-0.06;1.052;-0.276;0.2665;0.451;-0.123;0;0;0
115054;115054920;6418912;8209888;-0.056;1.048;-0.264;0.246;0.451;-0.082;0;0;0
115066;115067120;6418400;8209888;-0.036;1.048;-0.288;0.2255;0.451;-0.1025;0;0;0
115077;115077568;6422496;8209888;-0.02;1.024;-0.284;0.287;0.41;-0.1845;0;0;16128
115089;115089744;6415328;8209888;-0.048;1.044;-0.276;0.2665;0.328;-0.0615;0;0;0
115101;115101968;6417376;8210912;-0.064;1.052;-0.288;0.164;0.4305;-0.164;0;0;0
115113;115114200;6417376;8210912;-0.064;1.052;-0.28;0.369;0.4305;-0.205;0;0;0
115124;115124632;6418400;8210912;-0.048;1.048;-0.272;0.3895;0.3895;-0.123;0;0;0
115136;115136840;6421984;8210912;-0.064;1.04;-0.26;0.287;0.4305;-0.123;0;0;0
115148;115149072;6415328;8210912;-0.048;1.056;-0.28;0.164;0.492;-0.164;0;0;0
115159;115159480;6416864;8210912;-0.056;1.048;-0.272;0.246;0.41;-0.123;0;0;0
115171;115171704;6415840;8210912;-0.052;1.048;-0.268;0.164;0.451;-0.1025;0;0;0
115183;115183968;6412768;8210912;-0.036;1.052;-0.268;0.2665;0.451;-0.164;0;0;0
115195;115196144;6416864;8210912;-0.06;1.052;-0.28;0.2255;0.4305;-0.0615;0;0;0
115206;115206600;6418912;8211424;-0.056;1.052;-0.26;0.205;0.369;-0.205;0;0;0
115218;115218800;6416864;8211424;-0.068;1.06;-0.28;0.6355;0.451;-0.123;0;0;0
115230;115231032;6416352;8211424;-0.06;1.044;-0.264;0.2255;0.4305;-0.1025;0;0;0
115243;115243240;6421984;8211424;-0.052;1.048;-0.264;0.2255;0.451;-0.1025;0;0;0
115255;115255416;6416352;8211424;-0.048;1.032;-0.288;0.3075;-0.5535;-0.164;0;0;0
115267;115267656;6416864;8211424;-0.052;1.044;-0.284;0.2665;0.2255;-0.082;0;0;-256
115279;115280736;6421472;8211424;-0.06;1.04;-0.244;0.0615;0.4715;-0.0615;0;0;256
115290;115290328;6416864;8211424;-0.048;1.036;-0.264;0.205;0.4305;-0.1025;0;0;0
115302;115302488;6417888;8211424;-0.06;1.056;-0.252;0.1025;0.451;-0.082;0;0;0
115314;115315552;6416864;8211424;-0.056;1.044;-0.264;0.2255;0.451;-0.123;0;0;0
115326;115327744;6412768;8211424;-0.056;1.04;-0.272;0.205;0.3895;-0.164;0;0;0
115337;115337416;6417888;8211424;-0.048;1.032;-0.244;0.1435;0.369;-0.0615;0;0;0
115349;115349616;6418912;8211424;-0.056;1.056;-0.24;0.205;0.4305;0.041;0;0;1792
115361;115362656;6414816;8211424;-0.032;1.044;-0.28;0.1435;0.574;-0.1025;0;0;0
115372;115372224;6421472;8211424;-0.052;1.036;-0.252;0.246;0.369;-0.123;0;0;0
115384;115384440;6415840;8211424;-0.064;1.04;-0.26;0.164;0.41;-0.0615;0;0;0
115396;115396664;6416864;8211424;-0.056;1.048;-0.276;0.2255;0.451;-0.041;0;0;0
115408;115409008;6417376;8211424;-0.044;1.048;-0.244;0.246;0.3895;0.0615;0;0;0
115419;115419504;6417376;8211424;-0.052;1.044;-0.272;0.1845;0.369;-0.0615;0;0;0
115431;115431704;6418400;8211424;-0.06;1.044;-0.272;-0.0205;0.7585;-0.1025;0;0;256
115443;115443848;6416864;8211424;-0.056;1.04;-0.248;0.1845;0.369;-0.123;0;0;0
115456;115456864;6413792;8211424;-0.056;1.044;-0.26;0.164;0.5535;-0.0615;0;0;0
115468;115469056;6420960;8211424;-0.064;1.052;-0.276;0.1845;0.451;-0.0615;0;0;0
115480;115481240;6417888;8211424;-0.072;1.06;-0.264;0.1435;0.4715;-0.123;0;0;0
115492;115493464;6415840;8211424;-0.052;1.036;-0.272;0.2255;0.451;-0.1025;0;0;0
115503;115504000;6421472;8211424;-0.044;1.052;-0.284;0.041;0.6355;-0.1025;0;0;0
115515;115515456;6417888;8211424;-0.056;1.056;-0.268;0.164;0.451;-0.123;0;0;-256
115527;115527768;6416864;8211424;-0.06;1.044;-0.272;0.205;0.451;-0.1435;0;0;16128
115539;115540832;6413792;8211424;-0.06;1.04;-0.268;0.1845;0.451;-0.1025;0;0;0
115550;115550440;6418400;8211424;-0.052;1.048;-0.244;0.287;0.3485;-0.041;0;0;0
115562;115562640;6415328;8211424;-0.04;1.04;-0.264;0.205;0.4305;-0.1435;0;0;0
115574;115574864;6412768;8211424;-0.044;1.04;-0.276;0.1845;0.4715;-0.2255;0;0;-256
115585;115585328;6413792;8211424;-0.052;1.04;-0.268;0.246;0.3895;-0.1025;0;0;0
115597;115597560;6417376;8211424;-0.056;1.048;-0.256;1.025;0.3895;-0.1025;0;0;0
115609;115609776;6422496;8211424;-0.056;1.048;-0.26;0.246;0.41;-0.082;0;0;0
115621;115622008;6416864;8211424;-0.06;1.048;-0.272;0.205;0.4715;-0.123;0;0;7936
115632;115632472;6419424;8211424;-0.076;1.068;-0.28;0.246;0.41;-0.123;0;0;1792
115644;115644656;6413280;8211424;-0.068;1.056;-0.268;0.2255;0.451;-0.1435;0;0;0
115656;115656792;6420448;8211424;-0.052;1.044;-0.296;0.2255;0.4305;-0.123;0;0;32512
115668;115669080;6418400;8211424;-0.052;1.052;-0.268;0.246;0.5535;-0.0615;0;0;32512
115679;115679536;6416864;8211424;-0.052;1.044;-0.276;0.205;0.41;-0.3895;0;0;0
115691;115691824;6420448;8211424;-0.06;1.048;-0.268;0.2255;0.41;-0.1435;0;0;3840
115703;115703984;6414816;8211424;-0.056;1.052;-0.28;0.164;0.4305;-0.082;0;0;0
115714;115714456;6414304;8211424;-0.052;1.064;-0.276;0.697;0.41;-0.1025;0;0;0
115726;115726648;6415328;8211424;-0.06;1.044;-0.256;0.2665;0.492;-0.123;0;0;0
115738;115738848;6416864;8211424;-0.044;1.048;-0.272;0.3485;0.4715;-0.082;0;0;0
115750;115751000;6421472;8211424;-0.044;1.044;-0.244;0.3485;0.3895;1.968;0;0;3840
115761;115761504;6416352;8211424;-0.052;1.04;-0.268;0.164;0.451;-0.1435;0;0;0
115773;115773680;6415840;8211424;-0.044;1.044;-0.252;0.246;0.3895;-0.205;0;0;0
115785;115786192;6417888;8211424;-0.056;1.044;-0.276;0.2255;0.369;-0.082;0;0;0
115798;115798416;6415328;8211424;-0.048;1.044;-0.28;0.1025;0.615;-0.0205;0;0;0
115810;115811888;6419936;8210912;-0.064;1.048;-0.276;0.205;0.5125;-0.1435;0;0;0
115822;115823224;6421984;8210912;-0.056;1.056;-0.264;0.2255;0.4305;-0.164;0;0;0
115834;115835472;6418912;8210912;-0.056;1.052;-0.256;0.1845;0.6355;-0.1025;0;0;32512
115845;115845912;6419936;8210912;-0.06;1.04;-0.26;0.2665;0.41;-0.041;0;0;1792
115857;115858088;6420960;8210912;-0.06;1.044;-0.252;0.205;0.4305;-0.123;0;0;0
115869;115870304;6416864;8210912;-0.056;1.048;-0.272;-0.6765;1.148;-0.123;0;0;0
115881;115882576;6416864;8210912;-0.056;1.048;-0.276;0.246;0.369;-0.0615;0;0;0
115892;115893056;6416864;8210912;-0.064;1.048;-0.276;0.205;0.4715;-0.082;0;0;0
115904;115905288;6418400;8210912;-0.056;1.06;-0.276;0.328;0.3895;-0.205;0;0;0
115916;115917056;6415840;8210912;-0.056;1.048;-0.284;0.1845;0.451;-0.164;0;0;0
115927;115927520;6415328;8210912;-0.06;1.052;-0.272;0.2255;0.3895;-0.123;0;0;0
115939;115939720;6419936;8210912;-0.056;1.044;-0.26;0.246;0.492;0.041;0;0;0
115951;115951880;6415840;8210912;-0.044;1.048;-0.28;0.205;0.41;-0.1435;0;0;0
115963;115964080;6420960;8210912;-0.048;1.048;-0.26;0.2255;0.451;-0.1435;0;0;0
115974;115974520;6421984;8210912;-0.044;1.044;-0.272;0.205;0.4305;-0.0615;0;0;0
115986;115986744;6417888;8210912;-0.06;1.044;-0.268;0.1845;0.369;-0.1025;0;0;256
115998;115998928;6417376;8210912;-0.06;1.052;-0.26;0.246;0.3895;-0.1025;0;0;16128
116011;116011096;6421472;8210912;-0.044;1.032;-0.268;0.246;0.4305;-0.1435;0;0;7936
116023;116023400;6421984;8210912;-0.052;1.06;-0.288;0.2255;0.492;-0.1845;0;0;16128
116035;116036480;6418912;8210912;-0.052;1.056;-0.276;0.205;0.4715;-0.082;0;0;0
116047;116048672;6418400;8210912;-0.064;1.056;-0.252;0.3075;0.451;-0.1435;0;0;0
116058;116058280;6423008;8210912;-0.068;1.06;-0.264;0.164;0.4305;-0.123;0;0;1792
116070;116070488;6416864;8210912;-0.06;1.052;-0.26;0.205;0.451;-0.0205;0;0;16128
116082;116083552;6417888;8210912;-0.064;1.048;-0.26;0.205;0.492;-0.1025;0;0;0
116094;116095744;6416352;8210912;-0.056;1.032;-0.268;0.246;0.3895;-0.1435;0;0;1792
116105;116105320;6416352;8210912;-0.06;1.048;-0.268;0.205;0.41;-0.0615;0;0;16128
116117;116118352;6415328;8210912;-0.056;1.048;-0.256;0.2255;0.3895;-0.082;0;0;0
116129;116130560;6414816;8210912;-0.064;1.052;-0.268;0.4305;0.41;-0.164;0;0;0
116140;116140128;6418400;8210912;-0.064;1.04;-0.28;0.246;0.369;-0.1025;0;0;3840
116152;116153224;6419936;8210912;-0.06;1.052;-0.3;0.205;0.4305;-0.1845;0;0;0
116164;116165472;6420960;8210912;-0.032;1.052;-0.288;0.2255;0.451;-0.1845;0;0;-256
116176;116177704;6417376;8210912;-0.056;1.04;-0.276;0.205;0.4305;-0.123;0;0;0
116187;116187328;6420448;8210912;-0.052;1.044;-0.272;0.2255;0.3895;-0.1025;0;0;0
116199;116199520;6417376;8210912;-0.048;1.048;-0.268;0.041;0.533;-0.123;0;0;7936
116211;116212592;6423520;8210912;-0.08;1.056;-0.284;0.2255;0.3895;0.041;0;0;0
116224;116224808;6418400;8210912;-0.056;1.044;-0.272;0.2255;0.3895;-0.205;0;0;0
116236;116236992;6418912;8210912;-0.056;1.052;-0.268;0.0615;0.5945;-0.082;0;0;0
116248;116249208;6416864;8210912;-0.052;1.052;-0.264;0.574;0.4305;-0.1025;0;0;0
116260;116261424;6421984;8210912;-0.068;1.056;-0.252;0.2255;0.4715;-0.1025;0;0;0
116271;116271864;6417376;8210912;-0.044;1.052;-0.28;0.2255;0.369;-0.123;0;0;0
116283;116284024;6417376;8210912;-0.052;1.048;-0.272;0.246;0.4305;-0.1025;0;0;0
116295;116296200;6419424;8210912;-0.064;1.048;-0.272;0.2255;0.451;-0.164;0;0;0
116307;116308496;6414816;8210912;-0.052;1.052;-0.268;0.2665;0.3895;-0.0615;0;0;0
116318;116319896;6416864;8210912;-0.048;1.048;-0.256;0.246;0.4715;-0.164;0;0;0
116330;116331192;6419936;8210912;-0.056;1.048;-0.264;0.205;0.3895;-0.123;0;0;0
116342;116343384;6420960;8210912;-0.052;1.036;-0.272;0.2665;0.4715;-0.082;0;0;0
116353;116353872;6419424;8210912;-0.048;1.04;-0.26;0.1845;0.492;-0.082;0;0;0
116365;116366056;6417888;8210912;-0.06;1.048;-0.26;0.205;0.4715;0.123;0;0;0
116377;116378232;6414816;8210912;-0.06;1.052;-0.28;0.2255;0.492;-0.123;0;0;0
116389;116390448;6414816;8210912;-0.048;1.04;-0.264;0.246;0.3895;-0.123;0;0;0
116400;116400912;6415840;8210912;-0.036;1.024;-0.288;0.2665;0.4715;-0.1025;0;0;0
116412;116413080;6417888;8210912;-0.056;1.048;-0.264;0.2255;0.41;-0.1435;0;0;0
116424;116425256;6417376;8210400;-0.044;1.068;-0.284;0.205;0.492;0.287;0;0;0
116436;116437440;6411744;8210400;-0.056;1.056;-0.248;0.2665;0.41;-0.1025;0;0;0
116447;116447872;6414304;8210400;-0.048;1.04;-0.264;0.1845;0.3485;-0.205;0;0;0
116459;116460128;6419424;8210400;-0.06;1.052;-0.276;0.2255;0.41;-0.0615;0;0;1792
116471;116472288;6417376;8210400;-0.052;1.052;-0.292;0.205;0.369;-0.082;0;0;0
116482;116482744;6416352;8210400;-0.06;1.048;-0.256;0.2255;0.3895;-0.082;0;0;0
116494;116494520;6420448;8210400;-0.064;1.032;-0.268;0.2255;0.4715;-0.1025;0;0;0
116506;116506736;6411232;8210400;-0.06;1.048;-0.272;0.246;0.41;-0.2665;0;0;0
116518;116519808;6420448;8210400;-0.056;1.048;-0.28;0.1845;0.533;-0.205;0;0;0
116529;116529392;6418912;8210400;-0.056;1.052;-0.256;0.246;0.4305;0.2255;0;0;0
116541;116541600;6422496;8210400;-0.048;1.044;-0.268;0.164;0.492;-0.041;0;0;0
116553;116553824;6421472;8210400;-0.056;1.056;-0.272;0.1845;0.451;0;0;0;32512
116566;116566896;6419936;8210400;-0.028;1.044;-0.252;0.205;0.451;0.205;0;0;0
116578;116579072;6415840;8210400;-0.056;1.056;-0.268;0.3075;0.4305;-0.1025;0;0;0
116590;116591272;6423008;8210400;-0.06;1.06;-0.264;0.164;0.451;-0.1435;0;0;0
116602;116603424;6418912;8210400;-0.056;1.048;-0.276;0.3075;0.3075;-0.123;0;0;0
116613;116613904;6419424;8210400;-0.052;1.036;-0.268;0.2255;0.3895;-0.164;0;0;0
116625;116627000;6414304;8210400;-0.06;1.052;-0.296;0.246;0.451;-0.1025;0;0;0
116637;116638344;6412256;8210400;-0.072;1.06;-0.276;0.164;0.451;-0.1845;0;0;0
116649;116650576;6417376;8210400;-0.028;1.048;-0.256;0.2255;0.328;-0.1025;0;0;0
116660;116661024;6419936;8210400;-0.048;1.056;-0.28;0.205;0.451;-0.0615;0;0;-256
116672;116672784;6415840;8210400;-0.048;1.032;-0.268;0.1845;0.451;-0.1845;0;0;0
116684;116684976;6421472;8210400;-0.056;1.044;-0.264;0.205;0.41;-0.1025;0;0;16128
116695;116695432;6419424;8210400;-0.068;1.048;-0.276;0.246;0.4715;0;0;0;0
116707;116707640;6412768;8210400;-0.06;1.052;-0.264;0.205;0.451;-0.164;0;0;0
116719;116719848;6417376;8210400;-0.056;1.04;-0.26;0.328;0.3485;-0.205;0;0;0
116731;116732088;6411744;8210400;-0.056;1.052;-0.272;0.246;0.3895;-0.1435;0;0;0
116742;116742552;6418400;8210400;-0.064;1.048;-0.256;0.205;0.451;-0.082;0;0;0
116754;116754752;6417888;8210400;-0.064;1.056;-0.284;0.246;0.4715;-0.082;0;0;1792
116766;116766920;6420960;8210400;-0.064;1.048;-0.264;0.246;0.4715;-0.1025;0;0;0
116779;116779184;6417376;8210400;-0.056;1.056;-0.268;0.246;0.3895;0.7995;0;0;0
116791;116791384;6417376;8210400;-0.052;1.044;-0.276;0.2255;0.123;-0.1435;0;0;7936
116803;116804448;6423008;8210400;-0.056;1.036;-0.26;0.205;0.4305;-0.0615;0;0;0
116815;116816664;6421984;8210400;-0.052;1.052;-0.268;0.1845;0.4715;-0.164;0;0;0
116826;116826288;6412256;8210400;-0.048;1.044;-0.272;0.328;0.451;-0.082;0;0;0
116838;116838488;6419936;8209888;-0.076;1.04;-0.252;0.246;0.4305;-1.1685;0;0;7936
116850;116851568;6424032;8209888;-0.064;1.04;-0.276;0.2255;0.451;-0.2255;0;0;1792
116862;116863776;6417376;8209888;-0.068;1.048;-0.276;0.205;0.4305;-0.205;0;0;0
116873;116873392;6420448;8209888;-0.06;1.036;-0.264;0.287;0.3895;-0.1025;0;0;0
116885;116885560;6416352;8209888;-0.064;1.06;-0.28;0.2255;0.451;-0.0615;0;0;0
116897;116898624;6420448;8209888;-0.052;1.044;-0.264;0.205;0.3895;-0.205;0;0;0
116908;116908232;6415328;8209888;-0.056;1.052;-0.276;0.246;0.492;-0.164;0;0;0
116920;116920424;6415840;8209888;-0.048;1.048;-0.268;0.2665;-0.041;-0.123;0;0;7936
116932;116932680;6412256;8210400;-0.064;1.052;-0.28;0.2255;0.4305;-0.123;0;0;-256
116944;116945736;6421472;8210400;-0.068;1.048;-0.272;0.246;-0.2255;-0.1845;0;0;256
116955;116955344;6422496;8210400;-0.048;1.064;-0.264;0.2255;0.41;-0.164;0;0;0
116967;116967544;6416352;8210400;-0.068;1.052;-0.276;0.3895;0.246;-0.1435;0;0;0
116979;116980600;6417888;8210400;-0.072;1.048;-0.284;0.246;0.5125;-0.0205;0;0;0
116992;116992776;6416864;8210400;-0.072;1.064;-0.284;0.205;0.4305;-0.123;0;0;0
117004;117004968;6413280;8210400;-0.06;1.04;-0.284;0.1845;0.41;-0.1025;0;0;0
117016;117017176;6420448;8210400;-0.056;1.048;-0.248;0.2255;0.369;-0.1845;0;0;0
117028;117029360;6420960;8210400;-0.04;1.052;-0.276;0.205;0.533;0;0;0;0
117039;117039808;6417888;8209888;-0.064;1.048;-0.276;0.1845;0.369;-0.3485;0;0;0
117051;117052008;6416864;8209888;-0.064;1.036;-0.272;0.287;0.451;-0.0205;0;0;0
117063;117064224;6421472;8209888;-0.06;1.052;-0.276;0.287;0.3485;-0.205;0;0;0
117075;117076432;6420448;8209888;-0.06;1.052;-0.288;0.1845;0.451;-0.164;0;0;1792
117086;117086856;6419424;8209888;-0.06;1.068;-0.244;0.328;0.41;-0.1435;0;0;3840
117098;117099120;6419424;8209888;-0.06;1.036;-0.264;0.1025;0.5125;-0.082;0;0;0
117110;117111312;6412256;8209888;-0.06;1.04;-0.268;0.3485;0.5125;-0.0615;0;0;0
117121;117121728;6418400;8209888;-0.072;1.044;-0.292;0.246;0.4305;-0.1025;0;0;0
117133;117133400;6413792;8209888;-0.064;1.048;-0.296;0.246;0.164;-0.164;0;0;3840
117145;117145656;6417376;8209888;-0.06;1.048;-0.264;0.2665;-0.1025;-0.123;0;0;256
117157;117158704;6420448;8209888;-0.052;1.044;-0.268;0.2255;0.4305;-0.123;0;0;0
117168;117168272;6416864;8209888;-0.064;1.044;-0.252;0.164;0.4715;-0.082;0;0;0
117180;117181312;6416352;8209888;-0.06;1.048;-0.264;0.246;0.369;-0.082;0;0;0
117192;117193512;6418400;8209888;-0.048;1.052;-0.268;0.2255;0.4305;-0.041;0;0;0
117204;117205696;6416864;8209888;-0.024;1.068;-0.28;0.2255;0.369;-0.123;0;0;0
117215;117215296;6414816;8209888;-0.056;1.04;-0.28;0.1435;0.4305;-0.123;0;0;-256
117227;117228376;6420960;8209888;-0.064;1.044;-0.284;0.246;0.41;-0.0205;0;0;0
117239;117240048;6420448;8210400;-0.064;1.048;-0.264;0.328;0.4305;0.451;0;0;0
117250;117250544;6420448;8210400;-0.06;1.044;-0.268;0.205;0.4715;0.574;0;0;0
117262;117262776;6419424;8210400;-0.052;1.072;-0.26;0.246;0.3895;-0.205;0;0;7936
117274;117274976;6416352;8210400;-0.044;1.044;-0.272;0.246;0.4715;-0.2255;0;0;0
117286;117287176;6418912;8210400;-0.072;1.072;-0.244;0.246;0.369;0.0615;0;0;0
117297;117297640;6415840;8210400;-0.056;1.052;-0.268;0.246;0.451;-0.1435;0;0;0
117309;117309824;6413280;8210400;-0.056;1.052;-0.284;0.2665;0.451;-0.164;0;0;0
117321;117322016;6416864;8210400;-0.064;1.052;-0.268;0.2255;0.41;-0.0205;0;0;0
117334;117334192;6418912;8210400;-0.052;1.052;-0.264;0.246;0.3485;-0.123;0;0;0
117346;117346408;6422496;8209888;-0.032;1.032;-0.26;0.2255;0.3895;-0.1435;0;0;16128
117358;117358648;6418912;8209888;-0.06;1.048;-0.284;0.1845;0.3895;-0.1845;0;0;0
117370;117370936;6417888;8209888;-0.06;1.052;-0.26;0.2255;0.3895;-0.123;0;0;0
117381;117381432;6421472;8209888;-0.056;1.052;-0.264;0.287;0.4305;-0.0615;0;0;0
117393;117393632;6413792;8209888;-0.06;1.04;-0.272;0.246;0.369;-0.1435;0;0;0
117405;117405832;6416352;8209888;-0.056;1.052;-0.268;0.2255;0.4715;0.0205;0;0;0
117417;117418072;6416864;8209888;-0.056;1.052;-0.272;0.2255;0.1845;-0.123;0;0;16128
